,gym_name,overall_rating,review_text,date
583,Spartacus Gym,5.0,Doesn't get better than this. I love this place. The other gym-goers and the people at the desk are all so nice. I would give 10 stars if I could.,a year ago
584,Spartacus Gym,5.0,"Best gym in Vancouver. Also, great bjj and muay thai class with Roy.",10 months ago
585,Spartacus Gym,5.0,Great gym been coming here for over 10 years,8 months ago
586,Spartacus Gym,5.0,"Awesome gym, great atmosphere, staff and members. Highly recommend.",a year ago
587,Spartacus Gym,5.0,"Spartacus is a great gym with a nice atmosphere, a great selection of equipment, and most importantly, very friendly staff!",a year ago
588,Spartacus Gym,5.0,"I liked the gym, it has almost all the machines, good weights, kettebells, yoga balls and a room to stretch.",a year ago
589,Spartacus Gym,5.0,"I love this gym, the staff is so amazing, second home for me ..",a year ago
590,Spartacus Gym,5.0,Love the old school equipment and good energy. Worth the $20 drop in,a year ago
591,Spartacus Gym,3.0,ONE press bench and at least 20 cardio machines        ,11 months ago
592,Spartacus Gym,5.0,Great classes!,9 months ago
593,Spartacus Gym,5.0,Old school gym baby   ,a year ago
594,Spartacus Gym,5.0,Brilliant Genial ,10 months ago
595,GoodLife Fitness,5.0,"I love this place! Good variety of equipment, machines and you can generally secure a squat rack, they have a great sauna (and towel service!) chill vibe, really friendly staff, lots of good group classes too!  I ve been to lots of other gyms in this city and this one is really, homely? Plus they aren t like overly busy so you can do yo thang",10 months ago
596,GoodLife Fitness,5.0,"Love this gym. All the staff are super friendly, helpful and kind. The support I receive from my trainer and all the staff is so motivating!",6 months ago
597,GoodLife Fitness,5.0,"The most incredible gym EVER  so happy to be part of the Hemlock family. Their gym is very well equipped, they even have a flip tire. the trainers have an AMAIZING energy. The atmosphere there is really nice, everyone there is super friendly! They also have other amenities like sauna and tanning. The classes are SOO FUN! And the variety of  classes to the flexible schedule, you can find classes early morning and late afternoon as well!!  If you re thinking in getting enrolled in a Gym, look no more, this in my opinion is the BEST ONE  ",a year ago
598,GoodLife Fitness,5.0,"It s always clean, friendly staffs. I appreciate smaller facility walking distance to my home.",2 months ago
599,GoodLife Fitness,1.0,They had a problem with their driveway. It is now barricaded. I drove over it and damaged my car as there was nothing to say it wasn t to building code until myself and othered drove over it. No one is going to step up to the plate to cover the damage. The gym people passed the buck to the building owner. He s trying to say my car was the problem. Then why is it all blocked off now? If I don t get any compensation I ll be quitting.the management company are sheisters as well.,8 months ago
600,GoodLife Fitness,5.0,"Great gym for the price! It really has everything you could need (and some things that are uncommon to see in women s only gyms but shouldn t be). They have two squat racks, 1 bench press and a platform in addition to free weights and all the machines you could want. I ve been coming here for a few years now (excluding Covid) and they are always improving their equipment and offerings. I d love to see free weights over 50 lbs but with everything else they offer I can make it work.",a year ago
601,GoodLife Fitness,5.0,"I love this all-women's gym. Great instructors, good variety of classes, and equipment to use independently.  I've attended for several years now.",6 months ago
602,GoodLife Fitness,5.0,"There is something for everyone, and a huge variety of equipment available! Nice women-only location, machines all kept up and gym ket very clean! The staff is usually great. I definitely recommend the group classes... it's the biggest draw for me as a member.",a year ago
603,GoodLife Fitness,5.0,I'd really like this gym. its not as busy as other gyms in the city.,4 months ago
604,GoodLife Fitness,5.0,"Best place to work! Our manager Jenn is the best. Not to mention that the place is really good to workout and, (which is the best part for me) relax yourself after a good workout. I would say 10/10",10 months ago
605,GoodLife Fitness,5.0,"Staff are super friendly. Gym is always clean and there s a good amount of equipment to use. Definitely feels like a safe space, too.",a year ago
606,GoodLife Fitness,5.0,"Staff members are very friendly. Coaches are knowledgeable. Love the fact that it is women only, which makes me a lot less self conscious.",11 months ago
607,GoodLife Fitness,2.0,Impossible to cancel a membership and faced with opposition- asking for more than one month notice after being there for 1.5 years. I attended two classes per week and never offered assistance yet along rarely spoken to. The response below is fabricated as they are still charging me despite my emails and threatened to charge me additional fees to affect my credit. Never again.,a year ago
608,GoodLife Fitness,2.0,"This is the only Goodlife location in Vancouver: which happens to be a womens-only one as well. I love what they have done to the gym in the past year, but it takes a dive with their reduced hours that were changed during COVID. It's time to get back to the 10pm closing time ladies!!!!",a year ago
609,GoodLife Fitness,5.0,"Wish I d joined sooner! Sumie, Deanna and all the staff I ve met there have been super welcoming and encouraging. The gym is clean and has plenty of equipment. Highly recommend :)",a year ago
610,GoodLife Fitness,5.0,My favourite women's gym. Staff is always supportive.  Thank you!!!  ,5 months ago
611,GoodLife Fitness,5.0,"I love to work out here. It s such a positive and inclusive environment. I feel much more confident going to the gym now, knowing that all the staff and other clients are supporting our goals and milestones.   ",a year ago
612,GoodLife Fitness,5.0,"Love this gym! The team, the trainers, equipment, and lastly and just as important less mills classes. Thank you GL",8 months ago
613,GoodLife Fitness,5.0,"I ve been going to this gym for a year now and it s been great! Great equipment, good space, good classes and friendly staff.",10 months ago
614,GoodLife Fitness,4.0,A small gym but the the staff and environment is very welcoming! I just wish weekend hours went later than 5pm as a person who tends to sleep late/is an evening exerciser instead of a morning one,a year ago
615,GoodLife Fitness,5.0,"Super friendly service, I was given a quick tour and signed up! The girls who work there are super nice and the overall environment here is inclusive, judgement free and friendly. Can t wait to be a regular.",a year ago
